Category,Fuel,Segment,Euro.Standard,Technology,Pollutant,Mode,Road.Slope,Load,Min.Speed.[km/h],Max.Speed.[km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Thita,Reduction.Factor.[%],Bio.Reduction.Factor.[%],120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,PM,,0.04,0,12,104,3.58231068675991e-17,1.28261809378472e-15,1.69450205440789,1.5907377354394e-12,-0.000870523084016368,0.180909529571669,1.15426830216315,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro III,,PM,,0.04,0.5,12,101,2.16793004521436e-17,1.28366199464502e-16,1.59000580402708,8.67260014006663e-13,-0.00100436973811665,0.172788358107294,1.06692305343537,0,0,0,101
Buses,Diesel,Coaches Standard <=18 t,Euro III,,PM,,0.04,1,12,97,-1.03941578496107e-06,0.00603840556306755,0.609900756228021,2.86335698147552,-0.000212401379678564,0.0751022076241402,0.818522050479503,0,0,0,97
Buses,Diesel,Coaches Standard <=18 t,Euro III,,PM,,0.06,0,12,92,4.20660123378126e-05,0.00307529446474733,0.829204649633232,3.82828474624186,-0.000190737322341667,0.0808593808678593,1.23467320245825,0,0,0,92
Buses,Diesel,Coaches Standard <=18 t,Euro III,,PM,,0.06,0.5,12,84,0.000171330089706456,0.0475337719790373,0.811589451278409,2.93649668639496,0.00120089356897308,0.203882663542891,0.327732169198914,0,0,0,84
Buses,Diesel,Coaches Standard <=18 t,Euro III,,PM,,0.06,1,12,78,0.000486348760499732,-0.032222825678644,1.12236464642372,2.30334812058939,0.000817241445207076,-0.0280453771424327,1.98965974308588,0,0,0,78
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.06,0,12,105,8.95849027916141e-06,-0.00346277408272153,1.999016075582,-6.71073210447508,0.000331941090174224,0.00193604131086435,0.0215992815365385,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.06,0.5,12,105,2.76405972210932e-05,-0.010713567031966,6.21523760484573,-20.9942945880335,0.00105572700799471,0.00620295056270659,0.0693313570940443,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.06,1,12,105,3.12995662588939e-05,-0.0119808518231119,6.22823233221892,-21.3419027253941,0.0010695943804156,0.00602022474097023,0.0739305721124689,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.04,0,12,105,-4.43555040563156e-06,0.00141430666227859,2.16629929739983,-8.09939616265376,0.000250946104034006,0.00261301573487636,0.0162373755934271,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.04,0.5,12,105,-2.28074228460223e-06,0.000545683755355056,1.88631719654431,-7.14144120425836,0.000221033133810783,0.00217905535646416,0.0153644566786867,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.04,1,12,105,-1.5897575632516e-06,0.000238679556182674,1.91226673750982,-7.31580777398056,0.00022503807040855,0.00216766631253256,0.0163799084428203,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.02,0,12,105,-2.70566598247195e-05,0.0416170056987095,2.69738861325861,-6.72835460416567,0.00019484323603768,0.00733229134833016,0.00307415489337974,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.02,0.5,12,105,-4.36721263626611e-05,0.045262716465495,3.53350418498765,-10.4605562111492,0.000253672559675599,0.00830271527939419,0.00841673411021541,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,-0.02,1,12,105,-5.70216552134951e-05,0.0468562296192781,4.3401818461497,-14.2652141767674,0.000307547687443799,0.00894747998647151,0.0155140498954188,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0,0,12,105,-6.23895349538183e-05,0.0222880946400289,2.91017245804876,8.67983594212443,-3.06626968844417e-05,0.00864148575092336,0.046137763547147,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0,0.5,12,105,-0.000157425970867687,0.0254450580351869,3.4009279720767,6.64450553563928,-4.58745913680899e-05,0.00981083653201483,0.0434525435540059,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0,1,12,105,-0.000366411336231717,0.035352595068671,5.37725434368099,8.96989218556529,-8.77331601423972e-05,0.0147314269522772,0.0669691610559518,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.02,0,12,105,2.85216753466602e-05,0.028209400652635,2.27149658449453,9.33601502113991,-1.37514878111511e-05,0.00472179103333107,0.052511573978969,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.02,0.5,12,105,3.31268731822681e-05,0.0361086513674676,2.8332525609105,11.4568267247783,-1.48294634693855e-05,0.00531853231416337,0.0662292132999874,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.02,1,12,105,2.55675461705333e-05,0.0413077979048107,3.0954065545694,11.6906230174551,-1.47935078078462e-05,0.00538618153503258,0.0701945358791891,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.04,0,12,104,0.000203370672375927,0.143236949742221,9.42521187626729,32.3689639486792,-4.13447418154533e-05,0.0146374984805861,0.204301696142354,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.04,0.5,12,101,0.000127155290445474,0.113461830398673,6.94735911734807,21.4886885249255,-2.80453043188188e-05,0.00994132992297988,0.142051727773245,0,0,0,101
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.04,1,12,97,8.39672203593771e-05,0.130608801658087,7.42340127798796,20.3550792630181,-2.77286004425771e-05,0.0098383082773481,0.143350504174814,0,0,0,97
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.06,0,12,92,7.36265032532158e-05,0.137589105550479,7.2563856937942,18.0624980194273,-2.6903496065073e-05,0.00933139931722391,0.136617233283306,0,0,0,92
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.06,0.5,12,84,0.0143393035037697,1.19827144405558,10.9695493942683,9.71806234592886,0.000515352104396061,0.0429987024224345,0.0225848630050126,0,0,0,84
Buses,Diesel,Coaches Standard <=18 t,Euro III,,FC,,0.06,1,12,78,7.6568573493616e-05,0.175899889826669,7.84565983314701,15.9779515697112,-2.82539475456566e-05,0.00897574077703586,0.127338409739329,0,0,0,78
Buses,Diesel,Coaches Standard <=18 t,Euro III,,CH4,Urban Peak,,,10,130,0,0,175,0,0,0,1000,0,0.41,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,CH4,Urban Off Peak,,,10,130,0,0,175,0,0,0,1000,0,0.41,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,CH4,Rural,,,10,130,0,0,80,0,0,0,1000,0,0.41,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,CH4,Highway,,,10,130,0,0,70,0,0,0,1000,0,0.41,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,NH3,Urban Peak,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,NH3,Urban Off Peak,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,NH3,Rural,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,NH3,Highway,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,N2O,Urban Peak,,,10,130,0,0,0.005,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,N2O,Urban Off Peak,,,10,130,0,0,0.005,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,N2O,Rural,,,10,130,0,0,0.005,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro III,,N2O,Highway,,,10,130,0,0,0.004,0,0,0,1,0,0,0,120
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.06,0,12,105,2.11014733019797e-05,-0.00420937016796778,0.177288343324608,5.32109047502739,0.000284852578619355,0.00107169606949519,0.22374323398873,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.06,0.5,12,105,1.7201632181006e-05,-0.00339845407069212,0.135446501062456,5.01306528746646,0.000256836913786362,0.00107390761567403,0.207359355013689,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.06,1,12,105,2.39653113531703e-05,-0.00462599962395914,0.184455394056961,5.70143697363365,0.000351482076876056,-0.000122143178390554,0.263890863974928,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.04,0,12,105,1.00840670364532e-05,-0.00262864911338139,0.171362916262651,3.33387070966223,9.34496095208824e-05,0.00421830999261916,0.102588243371079,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.04,0.5,12,104,1.52090103122646e-05,-0.00624249574286455,0.463308127210582,2.60689269323812,0.00017914374310638,0.0102496336489112,0.103628000747235,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.04,1,12,105,1.99015426874912e-05,-0.00474183537138706,0.28034568710212,4.0929373876399,0.000174607505102929,0.00479911579631418,0.158170376313284,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.02,0,12,105,5.06950093299524e-05,-0.00271396525222512,0.450331908809556,2.37742431546919,0.000127700649623387,0.00893709413292935,0.0800962145947232,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.02,0.5,12,105,6.97010947827477e-05,-0.00612573360220116,0.982403976144252,2.23403280711966,0.000239271485554761,0.0209814292102714,0.0852752219820019,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,-0.02,1,12,105,9.72259266913464e-05,-0.013362621177858,1.87130785812979,3.95159188517026,0.000417606749437593,0.0407271208649078,0.153769238632906,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0,0,12,105,0.000637811751018896,0.00884180883972589,4.40328503470876,-0.223731702147383,0.000982578606125413,0.0871070749966995,0.173402898223032,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0,0.5,12,105,0.000601373806818649,0.0102251771374189,3.89107496298741,-3.80874900918978,0.000954657783273489,0.0772209971849581,0.0581437918334941,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0,1,12,105,0.000505781771711013,0.0112098168982727,3.44840932184368,-3.64932514600226,0.000801484291387488,0.0713825387448181,0.0174135623025429,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.02,0,12,105,0.000464959760464958,0.0209619170139644,2.69160461588555,3.47791044064344,0.000515516031221549,0.0563879969073319,0.162548880372007,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.02,0.5,12,105,0.000537394147461396,0.018707820831945,2.47381252731349,6.05708997511353,0.000541520082603526,0.0484874691654216,0.237916136096726,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.02,1,12,105,8.59079585924723e-06,0.00280431020775523,0.458095948904396,4.93875427128617,-2.5052049991273e-05,0.0100869478339681,0.12632534566354,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.04,0,12,104,5.59012242228011e-05,0.023113786252162,0.661456054160851,4.01421389896853,0.000113408423146746,0.0218006035873383,0.0404192547438252,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.04,0.5,12,102,9.56514322353653e-05,0.0354397047071854,0.825413416570238,4.43010789568698,0.000187878907008222,0.0283940868634588,0.029438692386113,0,0,0,102
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.04,1,12,99,0.000320532294120168,0.114666052217503,1.46978019821398,4.68523068007915,0.00078366588587357,0.0644650476730841,-0.110042925499578,0,0,0,99
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.06,0,12,94,0.000678694863495232,0.230443591278923,3.1345136049963,8.99830214386828,0.00143861099380144,0.128140431204629,-0.1672192155966,0,0,0,94
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.06,0.5,12,86,3.24429548179732e-05,0.0061716598022106,0.761539932997438,12.7123453868016,-4.44865027965622e-05,0.0125318716400584,0.283659825144122,0,0,0,86
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,CO,,0.06,1,12,78,2.80245329859227e-05,0.0193632100283927,2.22701988228833,12.3104185054915,-0.000116852952902825,0.0381731490142102,0.324097257874442,0,0,0,78
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.06,0,12,87,-0.000400338442396082,-0.00203756500544009,3.24674542492233,2.48542058330425,0.00210166918506408,-0.00806076337231114,0.337937145866759,0,0,0,87
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.06,0.5,12,105,2.52359680023029e-05,-0.00507484944824087,0.224160190434056,5.39923339778825,0.000107545494674885,0.000346910667866899,0.082232872640138,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.06,1,12,87,-0.000302855178114795,-0.00762683436525687,2.96484051402255,2.77236157012334,0.00197946120692523,-0.00999776933756717,0.354716153685533,0,0,0,87
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.04,0,12,105,1.90692770333434e-05,-0.00769061913814833,0.593398281239087,3.58862655637443,5.67872684987224e-05,0.00406455396223244,0.0450330128225623,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.04,0.5,12,105,6.26814735287114e-05,-0.0236851421934512,1.8391691771037,4.64876767780481,0.000195339827512733,0.0105597867949315,0.0996091852657676,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.04,1,12,105,4.72671048311902e-05,-0.0116435813223951,0.741111887594531,6.57378294981055,0.00010156007893373,0.00341404821112132,0.0964258041354105,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.02,0,12,105,9.31870793611701e-05,-0.00679081271829796,0.989968901462545,4.82136847351363,6.29299247806532e-05,0.00509543368522817,0.0610348941713748,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.02,0.5,12,105,5.89813806723351e-05,-0.00685635824954511,0.915469756843607,4.84032337463316,4.43623839113484e-05,0.00486336662135275,0.0584679168299298,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,-0.02,1,12,105,4.76272522665017e-05,-0.00834824095745538,1.07015767137603,4.00827460602868,3.93700873402617e-05,0.00575645971967306,0.054803861037112,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0,0,12,105,4.01030778616113e-05,0.0121676248508705,1.81623926317438,17.4298932327104,-3.10864486526842e-05,0.0118065623697211,0.136121139191683,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0,0.5,12,105,0.000733034182316245,0.0140675921722374,2.69218889209601,14.5946336080816,0.000181248571849811,0.0117802113014457,0.159799016116263,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0,1,12,105,0.00060376589659574,0.0172958743670746,2.64632745040995,12.3986039265147,0.000145328896170151,0.0120111047416396,0.137603970099178,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.02,0,12,105,0.000358234685210524,0.0522197031036384,1.62246409543965,17.9982956355856,4.73492415662749e-05,0.0108506494723228,0.114971728871444,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.02,0.5,12,105,0.00129150681951912,0.170091329356131,4.04251886799622,33.6766019689225,0.000191824475115095,0.0293745505989987,0.19601609138184,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.02,1,12,105,0.00162807803035919,0.161144314751882,3.19560032833877,21.164185152815,0.000247403710129943,0.0234840968425111,0.11601072426738,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.04,0,12,104,0.00160762384391142,0.301286040779547,0.66133301574798,16.9680796974203,0.000268541027669523,0.0279838116826949,-0.04992817081371,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.04,0.5,12,102,0.00392741653370328,0.650860728719091,-1.28279988461826,16.6013289459678,0.000679028922895027,0.0465080141014149,-0.217669677248103,0,0,0,102
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.04,1,12,99,0.00688581602058293,1.35812433603602,1.75185407686491,18.2621543666388,0.00116368793977413,0.0989684455049435,-0.343581137344361,0,0,0,99
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.06,0,12,94,0.00518857708700496,0.91199225874984,0.194972290962167,16.8639669817324,0.000754043501067359,0.0613780187309318,-0.215126911666288,0,0,0,94
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.06,0.5,12,86,0.0168975655468832,3.0799420520151,3.22268866600293,26.7020517686568,0.00241661640939173,0.191258529167148,-0.663217128662452,0,0,0,86
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,NOx,,0.06,1,12,78,0.0168854923523362,3.11774606843703,7.32401114931231,20.8882777085561,0.00224254485684049,0.185432690194553,-0.520558153406036,0,0,0,78
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.06,0,12,105,-3.70845786894092e-07,-7.58952323734116e-06,0.8103976162465,-3.05308266259284,0.0160591393289223,0.149508835652782,1.1239165609421,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.06,0.5,12,105,-8.80980355801355e-07,0.000211740007726963,0.781620147196179,-2.91357694643796,0.016018614189761,0.155843432384057,1.0583631010823,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.06,1,12,105,6.36253876796062e-07,-0.000392946088497265,0.665969263679388,-2.59984834824853,0.013622255852629,0.115622004359099,1.10319812120786,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.04,0,12,105,6.98377150591822e-06,-0.00284548446217847,0.828830520152303,0.359901243411157,0.00839788722516355,0.224134482601819,2.58967314376015,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.04,0.5,12,105,8.81029138803823e-06,-0.00344032866637161,0.784133377204642,0.407371725644075,0.00776284073270964,0.207676313283674,2.74459467661063,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.04,1,12,105,-2.08888390139334e-06,0.00064373206137036,0.849840136013816,-3.37224419360814,0.0136069268453389,0.148898973019816,1.08764093214301,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.02,0,12,105,-1.83803820444053e-05,0.0225575548487803,1.59808198642991,-4.49663277332535,0.0163972562845729,0.579346193438403,0.65738442053122,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.02,0.5,12,105,-1.63481054848268e-05,0.015574680961753,1.28659102841448,-3.93516654214197,0.0139988587088789,0.439660743777929,0.49650375952989,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,-0.02,1,12,105,-1.73183793661077e-05,0.0139112173264561,1.36137180278031,-1.31428809831403,0.0158483301005613,0.398115969024295,2.78675231722474,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0,0,12,105,7.7856524456653e-18,1.21652212545799e-15,1.56017341478256,3.10917781375902e-13,-0.00159155850639199,0.616404238279946,2.30665742593015,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0,0.5,12,105,-1.36931536700609e-14,-1.83370159595785e-12,1.95040807220251,-7.11858270957662e-10,-0.00210196543460231,0.759196668537982,3.02831863065616,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0,1,12,105,8.22171822191922e-15,8.0276422375598e-13,2.92081754896577,4.66896815552776e-10,-0.0033155555984556,1.12172966882032,4.64436687913406,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.02,0,12,105,-8.64656613206727e-16,4.31506024772091e-14,0.979329066514935,-8.10958776207758e-11,-0.00215492048475739,0.35037425247206,1.69836232371655,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.02,0.5,12,105,-5.66433439470974e-17,1.51504809283872e-15,0.838601015653829,-3.14933208158434e-12,-0.00168250702170321,0.270956093093661,1.70058214494519,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.02,1,12,105,-3.36384579101234e-18,5.02644368128443e-17,0.711270245989565,-1.58830409324005e-13,-0.00129060882294603,0.207968680652323,1.60613522751325,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.04,0,12,104,0.000149982939582817,0.0437126854806218,1.20068601994547,3.46801281039598,0.00201163511086976,0.63286084897923,2.49441292560515,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.04,0.5,12,102,0.000349364681186836,0.094158205759415,0.844708674671286,-1.4925749337423,0.00756576027171016,0.866127200513448,-2.15731789075194,0,0,0,102
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.04,1,12,99,-0.000543735543600187,0.0507046457771625,0.605147853794041,-11.8136258758219,-0.00605446453506013,0.713388097469552,-6.95538237078604,0,0,0,99
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.06,0,12,94,-0.000214042350313549,0.0200657032060993,0.108019695385138,-3.51465388618052,-0.00204408875035849,0.232867319215484,-2.38025387841564,0,0,0,94
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.06,0.5,12,86,-0.000252636859047668,0.018254914078305,0.527625562728327,-4.65456801491814,-0.00277446444632037,0.285423693141952,-1.56384681455028,0,0,0,86
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,VOC,,0.06,1,12,78,-0.000171799452881784,0.0695583933820841,1.58909981099628,1.49846097987276,0.00396190194615234,0.471116576369159,4.44917635307152,0,0,0,78
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.06,0,12,105,-1.10836968675763e-05,0.00585986140791669,1.09170319633589,-3.76606523789432,0.0378797192130291,0.681711479488054,0.834192000276836,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.06,0.5,12,105,-1.1243761499136e-05,0.00597718981055776,1.09827180107599,-3.77677298598343,0.0384874493626863,0.69520265232185,0.778494676464671,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.06,1,12,105,-1.02722713732282e-05,0.0053123541913313,1.04828820363307,-3.65085336129496,0.0365603930388857,0.644154753761487,0.985897887094408,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.04,0,12,105,-1.39447079667705e-05,0.00702086684554253,1.43414527669466,-5.3301530380677,0.037898821592412,0.688540792220819,2.11197695571108,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.04,0.5,12,105,-1.29640529218609e-05,0.00632173471556183,1.40533293302091,-5.28649181412256,0.0370573666669979,0.648637450701031,2.21252066089039,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.04,1,12,105,-1.37078351885463e-05,0.00628185112027079,1.65291417277825,-6.40789734378425,0.0429720341509545,0.703930904532859,3.01917247728377,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.02,0,12,105,-1.21747460627543e-05,0.0128504503625438,0.978307297529457,-3.00490023241067,0.0178879771354272,0.598581451352005,1.06403729945819,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.02,0.5,12,105,-1.58054175604087e-05,0.0136911448642935,1.1922360537498,-3.98096967336414,0.0215767236694975,0.655319689233362,1.49386993446405,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,-0.02,1,12,105,-1.48999393650697e-05,0.0113676063790123,1.10710428572333,-3.89314173565883,0.0198091171379763,0.557219981324967,1.50769346857499,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0,0,12,105,1.32262442617186e-16,-1.35278327374137e-15,2.00769547177928,1.11442353730179e-11,-0.00637754354261052,1.31372863033072,5.58365260011568,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0,0.5,12,105,1.08288301877193e-16,1.3883802209614e-16,2.31160540686756,7.45710916070744e-12,-0.00662744285177933,1.42114081821265,6.77950884697938,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0,1,12,105,2.26003472242288e-18,1.36379592845999e-16,0.82438709157083,1.23729815631435e-13,-0.00214146996929306,0.478639422646596,2.50312663341803,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.02,0,12,105,4.68931012804641e-05,0.0105573029804443,0.971553005975361,3.6177625270148,-0.000372908275638997,0.505704096438623,6.06118436463689,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.02,0.5,12,105,-9.01030205310617e-06,0.0109581610835543,0.939279361080337,3.66026970721379,-0.00127087347892501,0.459043917647127,5.928923729885,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.02,1,12,105,-1.18368929212607e-05,0.00748550765448947,0.401580955681936,1.41015974850092,-0.000389985489552383,0.220010910953105,2.15468888883824,0,0,0,105
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.04,0,12,104,0.00016649133670811,0.0408047348196585,-0.0425445639658487,-2.10849277281092,0.00655690436380979,0.376013329453642,-3.32427102374002,0,0,0,104
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.04,0.5,12,102,-9.09695824323619e-06,0.0173930755542333,0.613629052264838,0.975474576187691,0.001397501703921,0.247291866888582,3.04371489825648,0,0,0,102
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.04,1,12,99,-8.65680917278869e-05,0.00711885180448919,0.209230576688827,-2.07849237464087,-0.00139488955041851,0.166799416427816,-1.0794008665349,0,0,0,99
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.06,0,12,94,-0.000165317144027848,0.0135275397935508,0.312086296193314,-3.179053459786,-0.00230757472274693,0.267853132764393,-1.69523938386783,0,0,0,94
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.06,0.5,12,86,-0.000226542726238573,0.00643483511789388,1.45388153342003,-6.42944090116023,-0.00487218738867801,0.488169432321982,0.528161613164079,0,0,0,86
Buses,Diesel,Coaches Standard <=18 t,Euro IV,SCR,PM,,0.06,1,12,78,-0.000477978648765066,0.134778630834048,1.30595909278027,-0.167972261015907,0.0139251705089813,0.903626072399562,2.66468186608429,0,0,0,78
